IDDE;DNI1;DNI2;PERIODO;ID_SERVI;NOMBRE_SERVI;CODI_SENTI;PATENTE;CODI_EXPE;FECH_CHI;FECH_UTC;POSI_PUNTO;LATITUD;LONGITUD;VELOCIDAD;PASO_HORA_CHL;PASO_HORA_UTC;PERIODO_HORA;VALIDA;EXTRA
YB7798-08/06/2021 20:04:37-23;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;23;-23,57535;-70,377567;34;08/06/2021 21:15:00;09/06/2021 01:15:00;20;0;0
YB7798-08/06/2021 20:04:37-24;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;24;-23,5743;-70,38203;35;08/06/2021 21:17:00;09/06/2021 01:17:00;20;0;0
YB7798-08/06/2021 20:04:37-25;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;25;-23,570397;-70,37983;21;08/06/2021 21:20:00;09/06/2021 01:20:00;20;0;0
YB7798-08/06/2021 20:04:37-26;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;26;-23,570087;-70,377297;15;08/06/2021 21:22:00;09/06/2021 01:22:00;20;0;0
YB7798-08/06/2021 20:04:37-27;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;27;-23.564537;-70.384818;24;08/06/2021 21:26:31;09/06/2021 01:26:31;20;0;0
YB7798-08/06/2021 20:04:37-28;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;28;-23.563513;-70.391063;40;08/06/2021 21:28:31;09/06/2021 01:28:31;20;0;0
YB7798-08/06/2021 20:04:37-29;96711420;77130027;202106;376;104;1;YB7798;23197077;08/06/2021 20:04:37;09/06/2021 00:04:37;29;-23.555423;-70.391340;19;08/06/2021 21:30:40;09/06/2021 01:30:40;20;0;0
WR9412-09/06/2021 21:04:36-1;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;1;-23.735081;-70.440404;5;09/06/2021 21:04:36;10/06/2021 01:04:36;21;0;0
WR9412-09/06/2021 21:04:36-2;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;2;-23.702243;-70.423490;5;09/06/2021 21:04:36;10/06/2021 01:04:36;21;0;0
WR9412-09/06/2021 21:04:36-3;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;3;-23.678744;-70.409430;5;09/06/2021 21:04:36;10/06/2021 01:04:36;21;0;0
WR9412-09/06/2021 21:04:36-4;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;4;-23,672647;-70,404403;26;09/06/2021 21:06:05;10/06/2021 01:06:05;21;0;0
WR9412-09/06/2021 21:04:36-5;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;5;-23.669938;-70.401066;32;09/06/2021 21:07:35;10/06/2021 01:07:35;21;0;0
WR9412-09/06/2021 21:04:36-6;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;6;-23,664928;-70,39722;19;09/06/2021 21:10:04;10/06/2021 01:10:04;21;0;0
WR9412-09/06/2021 21:04:36-7;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;7;-23,657602;-70,394878;20;09/06/2021 21:15:06;10/06/2021 01:15:06;21;0;0
WR9412-09/06/2021 21:04:36-8;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;8;-23.647395;-70.401901;10;09/06/2021 21:28:36;10/06/2021 01:28:36;21;0;0
WR9412-09/06/2021 21:04:36-9;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;9;-23,64715;-70,398163;0;09/06/2021 21:30:05;10/06/2021 01:30:05;21;0;0
WR9412-09/06/2021 21:04:36-10;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;10;-23.648425;-70.391249;19;09/06/2021 21:35:37;10/06/2021 01:35:37;21;0;0
WR9412-09/06/2021 21:04:36-11;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;11;-23,63867;-70,386463;6;09/06/2021 21:38:02;10/06/2021 01:38:02;21;0;0
WR9412-09/06/2021 21:04:36-12;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;12;-23.631041;-70.385091;15;09/06/2021 21:40:37;10/06/2021 01:40:37;21;0;0
WR9412-09/06/2021 21:04:36-13;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;13;-23,629213;-70,377393;11;09/06/2021 21:43:03;10/06/2021 01:43:03;21;0;0
WR9412-09/06/2021 21:04:36-14;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;14;-23,62089;-70,378917;10;09/06/2021 20:37:06;10/06/2021 00:37:06;21;0;0
WR9412-09/06/2021 21:04:36-15;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;15;-23,610483;-70,37818;28;09/06/2021 20:32:05;10/06/2021 00:32:05;21;0;0
WR9412-09/06/2021 21:04:36-16;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;16;-23,601615;-70,377092;0;09/06/2021 20:29:05;10/06/2021 00:29:05;21;0;0
WR9412-09/06/2021 21:04:36-17;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;17;-23.599461;-70.374853;13;09/06/2021 20:28:36;10/06/2021 00:28:36;21;0;0
WR9412-09/06/2021 21:04:36-18;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;18;-23.597241;-70.377415;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-19;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;19;-23.592430;-70.378548;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-20;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;20;-23.586614;-70.380019;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-21;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;21;-23.583971;-70.381250;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-22;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;22;-23.578547;-70.380674;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-23;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;23;-23.575460;-70.378250;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-24;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;24;-23.573483;-70.382142;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-25;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;25;-23.569675;-70.379514;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-26;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;26;-23.569543;-70.377594;13;09/06/2021 20:28:36;10/06/2021 00:28:36;21;0;0
WR9412-09/06/2021 21:04:36-27;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;27;-23.564537;-70.384818;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-28;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;28;-23.563513;-70.391063;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
WR9412-09/06/2021 21:04:36-29;96711420;77130027;202106;376;104;1;WR9412;23287076;09/06/2021 21:04:36;10/06/2021 01:04:36;29;-23.555423;-70.391340;19;09/06/2021 20:29:36;10/06/2021 00:29:36;21;0;0
JJYW74-10/06/2021 20:20:31-1;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;1;-23.735081;-70.440404;0;10/06/2021 20:20:31;11/06/2021 00:20:31;20;0;0
JJYW74-10/06/2021 20:20:31-2;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;2;-23.702243;-70.423490;0;10/06/2021 20:20:31;11/06/2021 00:20:31;20;0;0
JJYW74-10/06/2021 20:20:31-3;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;3;-23,678973;-70,40965;38;10/06/2021 20:30:02;11/06/2021 00:30:02;20;0;0
JJYW74-10/06/2021 20:20:31-4;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;4;-23.672720;-70.404317;35;10/06/2021 20:32:32;11/06/2021 00:32:32;20;0;0
JJYW74-10/06/2021 20:20:31-5;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;5;-23.669938;-70.401066;11;10/06/2021 20:33:32;11/06/2021 00:33:32;20;0;0
JJYW74-10/06/2021 20:20:31-6;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;6;-23.664990;-70.396700;20;10/06/2021 20:37:33;11/06/2021 00:37:33;20;0;0
JJYW74-10/06/2021 20:20:31-7;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;7;-23.657110;-70.394161;23;10/06/2021 20:39:33;11/06/2021 00:39:33;20;0;0
JJYW74-10/06/2021 20:20:31-8;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;8;-23.647395;-70.401901;14;10/06/2021 20:41:33;11/06/2021 00:41:33;20;0;0
JJYW74-10/06/2021 20:20:31-9;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;9;-23.647397;-70.398341;23;10/06/2021 20:42:33;11/06/2021 00:42:33;20;0;0
JJYW74-10/06/2021 20:20:31-10;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;10;-23.648425;-70.391249;23;10/06/2021 20:42:33;11/06/2021 00:42:33;20;0;0
JJYW74-10/06/2021 20:20:31-11;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;11;-23.638919;-70.386425;16;10/06/2021 20:45:31;11/06/2021 00:45:31;20;0;0
JJYW74-10/06/2021 20:20:31-12;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;12;-23.631041;-70.385091;20;10/06/2021 20:48:31;11/06/2021 00:48:31;20;0;0
JJYW74-10/06/2021 20:20:31-13;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;13;-23.629347;-70.377409;35;10/06/2021 20:50:32;11/06/2021 00:50:32;20;0;0
JJYW74-10/06/2021 20:20:31-14;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;14;-23.621291;-70.379101;25;10/06/2021 20:51:32;11/06/2021 00:51:32;20;0;0
JJYW74-10/06/2021 20:20:31-15;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;15;-23.610147;-70.378165;9;10/06/2021 20:54:33;11/06/2021 00:54:33;20;0;0
JJYW74-10/06/2021 20:20:31-16;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;16;-23.601567;-70.376409;26;10/06/2021 20:57:32;11/06/2021 00:57:32;20;0;0
JJYW74-10/06/2021 20:20:31-17;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;17;-23.599461;-70.374853;26;10/06/2021 20:57:32;11/06/2021 00:57:32;20;0;0
JJYW74-10/06/2021 20:20:31-18;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;18;-23.597241;-70.377415;23;10/06/2021 21:02:33;11/06/2021 01:02:33;20;0;0
JJYW74-10/06/2021 20:20:31-19;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;19;-23.592430;-70.378548;23;10/06/2021 21:02:33;11/06/2021 01:02:33;20;0;0
JJYW74-10/06/2021 20:20:31-20;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;20;-23,586277;-70,379875;0;10/06/2021 21:04:01;11/06/2021 01:04:01;20;0;0
JJYW74-10/06/2021 20:20:31-21;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;21;-23.583971;-70.381250;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-22;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;22;-23.578547;-70.380674;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-23;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;23;-23.575460;-70.378250;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-24;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;24;-23.573483;-70.382142;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-25;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;25;-23.569675;-70.379514;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-26;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;26;-23.569543;-70.377594;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-27;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;27;-23.564537;-70.384818;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-28;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;28;-23.563513;-70.391063;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JJYW74-10/06/2021 20:20:31-29;96711420;77130027;202106;376;104;1;JJYW74;23370831;10/06/2021 20:20:31;11/06/2021 00:20:31;29;-23.555423;-70.391340;0;10/06/2021 21:04:32;11/06/2021 01:04:32;20;0;0
JWTG29-12/06/2021 20:02:01-1;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;1;-23,734818;-70,440243;30;12/06/2021 20:02:01;13/06/2021 00:02:01;20;0;0
JWTG29-12/06/2021 20:02:01-2;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;2;-23,702498;-70,423592;68;12/06/2021 20:09:00;13/06/2021 00:09:00;20;0;0
JWTG29-12/06/2021 20:02:01-3;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;3;-23,678088;-70,40909;13;12/06/2021 20:14:11;13/06/2021 00:14:11;20;0;0
JWTG29-12/06/2021 20:02:01-4;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;4;-23.672720;-70.404317;17;12/06/2021 20:19:33;13/06/2021 00:19:33;20;0;0
JWTG29-12/06/2021 20:02:01-5;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;5;-23,669573;-70,40096;40;12/06/2021 20:21:02;13/06/2021 00:21:02;20;0;0
JWTG29-12/06/2021 20:02:01-6;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;6;-23.664990;-70.396700;25;12/06/2021 20:23:38;13/06/2021 00:23:38;20;0;0
JWTG29-12/06/2021 20:02:01-7;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;7;-23,656557;-70,393535;5;12/06/2021 20:27:01;13/06/2021 00:27:01;20;0;0
JWTG29-12/06/2021 20:02:01-8;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;8;-23,647617;-70,402158;8;12/06/2021 20:36:56;13/06/2021 00:36:56;20;0;0
JWTG29-12/06/2021 20:02:01-9;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;9;-23,647198;-70,39813;13;12/06/2021 20:39:23;13/06/2021 00:39:23;20;0;0
JWTG29-12/06/2021 20:02:01-10;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;10;-23,647988;-70,390835;48;12/06/2021 20:43:08;13/06/2021 00:43:08;20;0;0
JWTG29-12/06/2021 20:02:01-11;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;11;-23,638495;-70,386483;34;12/06/2021 20:47:04;13/06/2021 00:47:04;20;0;0
JWTG29-12/06/2021 20:02:01-12;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;12;-23,631035;-70,385782;8;12/06/2021 20:50:09;13/06/2021 00:50:09;20;0;0
JWTG29-12/06/2021 20:02:01-13;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;13;-23,629833;-70,377447;16;12/06/2021 20:53:04;13/06/2021 00:53:04;20;0;0
JWTG29-12/06/2021 20:02:01-14;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;14;-23,621185;-70,37907;8;12/06/2021 20:59:29;13/06/2021 00:59:29;20;0;0
JWTG29-12/06/2021 20:02:01-15;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;15;-23.610147;-70.378165;22;12/06/2021 21:05:31;13/06/2021 01:05:31;20;0;0
JWTG29-12/06/2021 20:02:01-16;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;16;-23,601583;-70,375867;19;12/06/2021 21:08:00;13/06/2021 01:08:00;20;0;0
JWTG29-12/06/2021 20:02:01-17;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;17;-23,599497;-70,374837;10;12/06/2021 21:09:21;13/06/2021 01:09:21;20;0;0
JWTG29-12/06/2021 20:02:01-18;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;18;-23.597241;-70.377415;14;12/06/2021 21:12:31;13/06/2021 01:12:31;20;0;0
JWTG29-12/06/2021 20:02:01-19;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;19;-23.592430;-70.378548;5;12/06/2021 21:14:37;13/06/2021 01:14:37;20;0;0
JWTG29-12/06/2021 20:02:01-20;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;20;-23,586555;-70,379992;32;12/06/2021 21:16:01;13/06/2021 01:16:01;20;0;0
JWTG29-12/06/2021 20:02:01-21;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;21;-23.583971;-70.381250;26;12/06/2021 21:17:33;13/06/2021 01:17:33;20;0;0
JWTG29-12/06/2021 20:02:01-22;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;22;-23,578567;-70,381528;0;12/06/2021 21:18:01;13/06/2021 01:18:01;20;0;0
JWTG29-12/06/2021 20:02:01-23;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;23;-23.575460;-70.378250;11;12/06/2021 21:22:32;13/06/2021 01:22:32;20;0;0
JWTG29-12/06/2021 20:02:01-24;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;24;-23.573483;-70.382142;9;12/06/2021 21:26:40;13/06/2021 01:26:40;20;0;0
JWTG29-12/06/2021 20:02:01-25;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;25;-23.569675;-70.379514;9;12/06/2021 21:29:32;13/06/2021 01:29:32;20;0;0
JWTG29-12/06/2021 20:02:01-26;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;26;-23,56913;-70,377735;9;12/06/2021 21:30:01;13/06/2021 01:30:01;20;0;0
JWTG29-12/06/2021 20:02:01-27;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;27;-23,564585;-70,385333;8;12/06/2021 21:36:03;13/06/2021 01:36:03;20;0;0
JWTG29-12/06/2021 20:02:01-28;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;28;-23.563513;-70.391063;46;12/06/2021 21:38:46;13/06/2021 01:38:46;20;0;0
JWTG29-12/06/2021 20:02:01-29;96711420;77130027;202106;376;104;1;JWTG29;23542521;12/06/2021 20:02:01;13/06/2021 00:02:01;29;-23.555423;-70.391340;64;12/06/2021 21:39:33;13/06/2021 01:39:33;20;0;0
JGVY82-17/06/2021 20:01:18-1;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;1;-23.735081;-70.440404;7;17/06/2021 20:01:18;18/06/2021 00:01:18;20;0;0
JGVY82-17/06/2021 20:01:18-2;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;2;-23.702243;-70.423490;61;17/06/2021 20:03:32;18/06/2021 00:03:32;20;0;0
JGVY82-17/06/2021 20:01:18-3;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;3;-23.678744;-70.409430;19;17/06/2021 20:08:32;18/06/2021 00:08:32;20;0;0
JGVY82-17/06/2021 20:01:18-4;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;4;-23.672720;-70.404317;17;17/06/2021 20:12:31;18/06/2021 00:12:31;20;0;0
JGVY82-17/06/2021 20:01:18-5;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;5;-23.669938;-70.401066;22;17/06/2021 20:13:32;18/06/2021 00:13:32;20;0;0
JGVY82-17/06/2021 20:01:18-6;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;6;-23,66496;-70,395965;22;17/06/2021 20:17:07;18/06/2021 00:17:07;20;0;0
JGVY82-17/06/2021 20:01:18-7;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;7;-23.657110;-70.394161;10;17/06/2021 20:20:38;18/06/2021 00:20:38;20;0;0
JGVY82-17/06/2021 20:01:18-8;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;8;-23,648133;-70,401702;16;17/06/2021 20:30:02;18/06/2021 00:30:02;20;0;0
JGVY82-17/06/2021 20:01:18-9;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;9;-23,647333;-70,398182;10;17/06/2021 20:34:08;18/06/2021 00:34:08;20;0;0
JGVY82-17/06/2021 20:01:18-10;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;10;-23.648425;-70.391249;23;17/06/2021 20:38:34;18/06/2021 00:38:34;20;0;0
JGVY82-17/06/2021 20:01:18-11;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;11;-23,639473;-70,386388;9;17/06/2021 20:40:02;18/06/2021 00:40:02;20;0;0
JGVY82-17/06/2021 20:01:18-12;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;12;-23,630985;-70,384955;34;17/06/2021 20:43:04;18/06/2021 00:43:04;20;0;0
JGVY82-17/06/2021 20:01:18-13;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;13;-23,628857;-70,377475;20;17/06/2021 20:46:19;18/06/2021 00:46:19;20;0;0
JGVY82-17/06/2021 20:01:18-14;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;14;-23,621602;-70,379347;36;17/06/2021 20:50:38;18/06/2021 00:50:38;20;0;0
JGVY82-17/06/2021 20:01:18-15;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;15;-23.610147;-70.378165;22;17/06/2021 20:56:32;18/06/2021 00:56:32;20;0;0
JGVY82-17/06/2021 20:01:18-16;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;16;-23,601515;-70,377018;6;17/06/2021 20:59:20;18/06/2021 00:59:20;20;0;0
JGVY82-17/06/2021 20:01:18-17;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;17;-23,598573;-70,374787;41;17/06/2021 21:01:00;18/06/2021 01:01:00;20;0;0
JGVY82-17/06/2021 20:01:18-18;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;18;-23,597188;-70,37748;40;17/06/2021 21:02:20;18/06/2021 01:02:20;20;0;0
JGVY82-17/06/2021 20:01:18-19;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;19;-23.592430;-70.378548;10;17/06/2021 21:04:37;18/06/2021 01:04:37;20;0;0
JGVY82-17/06/2021 20:01:18-20;96711420;77130027;202106;376;104;1;JGVY82;23974478;17/06/2021 20:01:18;18/06/2021 00:01:18;20;-23,586492;-70,379162;16;17/06/2021 21:06:05;18/06/2021 01:06:05;20;0;0
